group_id,tier,category,template,scheme_ids,w_bits,a_bits,k_bits,v_bits,format,sig_width,exp_width,ieee_compliance,acc_terms,acc_width,lanes,rows,cols,in_bits,out_bits,asymmetric,with_requant,mapping_scope,notes,run_id,clock_period_ns,clock_mhz,run_dir,rtl_bundle_sha256,library_set_id,target_libraries,compile_mode,keep_hierarchy,operating_condition_requested,max_cores,library_setup_sha256,mapped_cell_area_um2,leaf_cell_count,blackbox_count,wns_ns,critical_delay_ns,achieved_fmax_mhz,timing_met,tool_version,status,report_dir,combinational_area_um2,noncombinational_area_um2,buf_inv_area_um2,net_interconnect_area_um2,total_cell_area_report_um2,total_area_report_um2
ARRAY_W4A4_8X8,L2,array_scaling,array_int,,4,4,,,signed_integer,,,,,20,,8,8,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W4A4_8X8__T2p0ns,2.0,500.0,build/ARRAY_W4A4_8X8__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,7994.077061,11707.0,0.0,0.848523,1.151477,868.449825746,1,X-2025.06-SP3,ok,build/ARRAY_W4A4_8X8__T2p0ns/reports,4895.70911,3098.36795,332.513994,,7994.077061,
ARRAY_W4A4_8X8,L2,array_scaling,array_int,,4,4,,,signed_integer,,,,,20,,8,8,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W4A4_8X8__T1p0ns,1.0,1000.0,build/ARRAY_W4A4_8X8__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,8063.055045,11814.0,0.0,0.00446653,0.99553347,1004.4865694,1,X-2025.06-SP3,ok,build/ARRAY_W4A4_8X8__T1p0ns/reports,4964.687095,3098.36795,322.503994,,8063.055045,
ARRAY_W4A4_8X8,L2,array_scaling,array_int,,4,4,,,signed_integer,,,,,20,,8,8,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W4A4_8X8__T0p9ns,0.9,1111.111111111111,build/ARRAY_W4A4_8X8__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,8398.299035,13994.0,0.0,5.21541e-05,0.8999478459,1111.17550262,1,X-2025.06-SP3,ok,build/ARRAY_W4A4_8X8__T0p9ns/reports,5299.931084,3098.36795,508.780991,,8398.299035,
ARRAY_W4A4_16X16,L2,array_scaling,array_int,,4,4,,,signed_integer,,,,,20,,16,16,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W4A4_16X16__T2p0ns,2.0,500.0,build/ARRAY_W4A4_16X16__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,32103.435268,46748.0,0.0,0.84401,1.15599,865.059386327,1,X-2025.06-SP3,ok,build/ARRAY_W4A4_16X16__T2p0ns/reports,19709.963467,12393.471802,1316.587975,,32103.435268,
ARRAY_W4A4_16X16,L2,array_scaling,array_int,,4,4,,,signed_integer,,,,,20,,16,16,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W4A4_16X16__T1p0ns,1.0,1000.0,build/ARRAY_W4A4_16X16__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,32297.174188,47180.0,0.0,0.000807583,0.999192417,1000.80823572,1,X-2025.06-SP3,ok,build/ARRAY_W4A4_16X16__T1p0ns/reports,19903.702387,12393.471802,1271.724975,,32297.174188,
ARRAY_W4A4_16X16,L2,array_scaling,array_int,,4,4,,,signed_integer,,,,,20,,16,16,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W4A4_16X16__T0p9ns,0.9,1111.111111111111,build/ARRAY_W4A4_16X16__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,33385.443146,55106.0,0.0,7.15256e-07,0.899999284744,1111.11199414,1,X-2025.06-SP3,ok,build/ARRAY_W4A4_16X16__T0p9ns/reports,20991.971345,12393.471802,1776.774965,,33385.443146,
ARRAY_W4A8_4X4,L1,array_scaling,array_int,,4,8,,,signed_integer,,,,,24,,4,4,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W4A8_4X4__T2p0ns,2.0,500.0,build/ARRAY_W4A8_4X4__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,2611.42701,3962.0,0.0,0.61134,1.38866,720.118675558,1,X-2025.06-SP3,ok,build/ARRAY_W4A8_4X4__T2p0ns/reports,1615.523026,995.903984,104.831998,,2611.42701,
ARRAY_W4A8_4X4,L1,array_scaling,array_int,,4,8,,,signed_integer,,,,,24,,4,4,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W4A8_4X4__T1p0ns,1.0,1000.0,build/ARRAY_W4A8_4X4__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,2883.33502,4773.0,0.0,0.000722051,0.999277949,1000.72257273,1,X-2025.06-SP3,ok,build/ARRAY_W4A8_4X4__T1p0ns/reports,1887.431036,995.903984,144.416997,,2883.33502,
ARRAY_W4A8_4X4,L1,array_scaling,array_int,,4,8,,,signed_integer,,,,,24,,4,4,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W4A8_4X4__T0p9ns,0.9,1111.111111111111,build/ARRAY_W4A8_4X4__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,2917.005018,4952.0,0.0,0.000361085,0.899638915,1111.55707398,1,X-2025.06-SP3,ok,build/ARRAY_W4A8_4X4__T0p9ns/reports,1921.101034,995.903984,155.427997,,2917.005018,
ARRAY_W4A8_8X8,L1,array_scaling,array_int,,4,8,,,signed_integer,,,,,24,,8,8,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W4A8_8X8__T2p0ns,2.0,500.0,build/ARRAY_W4A8_8X8__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,10546.900059,15795.0,0.0,0.60349,1.39651,716.070776436,1,X-2025.06-SP3,ok,build/ARRAY_W4A8_8X8__T2p0ns/reports,6563.284123,3983.615936,406.041992,,10546.900059,
ARRAY_W4A8_8X8,L1,array_scaling,array_int,,4,8,,,signed_integer,,,,,24,,8,8,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W4A8_8X8__T1p0ns,1.0,1000.0,build/ARRAY_W4A8_8X8__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,11540.98408,19079.0,0.0,0.000115156,0.999884844,1000.11516926,1,X-2025.06-SP3,ok,build/ARRAY_W4A8_8X8__T1p0ns/reports,7557.368144,3983.615936,554.644989,,11540.98408,
ARRAY_W4A8_8X8,L1,array_scaling,array_int,,4,8,,,signed_integer,,,,,24,,8,8,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W4A8_8X8__T0p9ns,0.9,1111.111111111111,build/ARRAY_W4A8_8X8__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,11640.629074,19656.0,0.0,7.39098e-06,0.89999260902,1111.12023585,1,X-2025.06-SP3,ok,build/ARRAY_W4A8_8X8__T0p9ns/reports,7657.013137,3983.615936,558.648989,,11640.629074,
ARRAY_W4A8_16X16,L1,array_scaling,array_int,,4,8,,,signed_integer,,,,,24,,16,16,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W4A8_16X16__T2p0ns,2.0,500.0,build/ARRAY_W4A8_16X16__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,42495.635306,63023.0,0.0,0.591943,1.408057,710.198521793,1,X-2025.06-SP3,ok,build/ARRAY_W4A8_16X16__T2p0ns/reports,26561.17156,15934.463745,1588.40497,,42495.635306,
ARRAY_W4A8_16X16,L1,array_scaling,array_int,,4,8,,,signed_integer,,,,,24,,16,16,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W4A8_16X16__T1p0ns,1.0,1000.0,build/ARRAY_W4A8_16X16__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,46461.59733,76874.0,0.0,1.508e-05,0.99998492,1000.01508023,1,X-2025.06-SP3,ok,build/ARRAY_W4A8_16X16__T1p0ns/reports,30527.133585,15934.463745,2365.726959,,46461.59733,
ARRAY_W4A8_16X16,L1,array_scaling,array_int,,4,8,,,signed_integer,,,,,24,,16,16,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W4A8_16X16__T0p9ns,0.9,1111.111111111111,build/ARRAY_W4A8_16X16__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,47151.013334,80049.0,0.0,1.48416e-05,0.8999851584,1111.12943438,1,X-2025.06-SP3,ok,build/ARRAY_W4A8_16X16__T0p9ns/reports,31216.549589,15934.463745,2490.396951,,47151.013334,
ARRAY_W8A8_4X4,L2,array_scaling,array_int,,8,8,,,signed_integer,,,,,28,,4,4,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W8A8_4X4__T2p0ns,2.0,500.0,build/ARRAY_W8A8_4X4__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,3780.140031,5530.0,0.0,0.410573,1.589427,629.157551747,1,X-2025.06-SP3,ok,build/ARRAY_W8A8_4X4__T2p0ns/reports,2562.92405,1217.215981,152.515997,,3780.140031,
ARRAY_W8A8_4X4,L2,array_scaling,array_int,,8,8,,,signed_integer,,,,,28,,4,4,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W8A8_4X4__T1p0ns,1.0,1000.0,build/ARRAY_W8A8_4X4__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,4199.923049,6754.0,0.0,0.000231385,0.999768615,1000.23143855,1,X-2025.06-SP3,ok,build/ARRAY_W8A8_4X4__T1p0ns/reports,2982.707069,1217.215981,201.837996,,4199.923049,
ARRAY_W8A8_4X4,L2,array_scaling,array_int,,8,8,,,signed_integer,,,,,28,,4,4,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W8A8_4X4__T0p9ns,0.9,1111.111111111111,build/ARRAY_W8A8_4X4__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,4241.965043,6938.0,0.0,4.59552e-05,0.8999540448,1111.16784882,1,X-2025.06-SP3,ok,build/ARRAY_W8A8_4X4__T0p9ns/reports,3024.749062,1217.215981,219.764996,,4241.965043,
ARRAY_W8A8_8X8,L2,array_scaling,array_int,,8,8,,,signed_integer,,,,,28,,8,8,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W8A8_8X8__T2p0ns,2.0,500.0,build/ARRAY_W8A8_8X8__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,15220.29614,22054.0,0.0,0.397236,1.602764,623.922174444,1,X-2025.06-SP3,ok,build/ARRAY_W8A8_8X8__T2p0ns/reports,10351.432218,4868.863922,593.319989,,15220.29614,
ARRAY_W8A8_8X8,L2,array_scaling,array_int,,8,8,,,signed_integer,,,,,28,,8,8,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W8A8_8X8__T1p0ns,1.0,1000.0,build/ARRAY_W8A8_8X8__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,16899.792204,27033.0,0.0,0.00014329,0.99985671,1000.14331053,1,X-2025.06-SP3,ok,build/ARRAY_W8A8_8X8__T1p0ns/reports,12030.928282,4868.863922,819.454986,,16899.792204,
ARRAY_W8A8_8X8,L2,array_scaling,array_int,,8,8,,,signed_integer,,,,,28,,8,8,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W8A8_8X8__T0p9ns,0.9,1111.111111111111,build/ARRAY_W8A8_8X8__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,17050.579178,27838.0,0.0,8.69632e-05,0.8999130368,1111.21848346,1,X-2025.06-SP3,ok,build/ARRAY_W8A8_8X8__T0p9ns/reports,12181.715256,4868.863922,851.759984,,17050.579178,
ARRAY_W8A8_16X16,L2,array_scaling,array_int,,8,8,,,signed_integer,,,,,28,,16,16,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W8A8_16X16__T2p0ns,2.0,500.0,build/ARRAY_W8A8_16X16__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,61198.046642,87874.0,0.0,0.399071,1.600929,624.637319956,1,X-2025.06-SP3,ok,build/ARRAY_W8A8_16X16__T2p0ns/reports,41722.590954,19475.455688,2290.742956,,61198.046642,
ARRAY_W8A8_16X16,L2,array_scaling,array_int,,8,8,,,signed_integer,,,,,28,,16,16,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W8A8_16X16__T1p0ns,1.0,1000.0,build/ARRAY_W8A8_16X16__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,67776.345807,109111.0,0.0,7.33137e-06,0.99999266863,1000.00733142,1,X-2025.06-SP3,ok,build/ARRAY_W8A8_16X16__T1p0ns/reports,48300.890119,19475.455688,3375.826937,,67776.345807,
ARRAY_W8A8_16X16,L2,array_scaling,array_int,,8,8,,,signed_integer,,,,,28,,16,16,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_W8A8_16X16__T0p9ns,0.9,1111.111111111111,build/ARRAY_W8A8_16X16__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,68225.703764,111540.0,0.0,5.96046e-07,0.899999403954,1111.11184697,1,X-2025.06-SP3,ok,build/ARRAY_W8A8_16X16__T0p9ns/reports,48750.248076,19475.455688,3373.824938,,68225.703764,
ARRAY_BF16_4X4,L2,array_scaling,array_fp,,,,,,BF16_E8M7,7,8,0,,,,4,4,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_BF16_4X4__T2p0ns,2.0,500.0,build/ARRAY_BF16_4X4__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,12701.143124,27823.0,0.0,0.000433445,1.999566555,500.108384739,1,X-2025.06-SP3,ok,build/ARRAY_BF16_4X4__T2p0ns/reports,11373.271145,1327.871979,1009.280982,,12701.143124,
ARRAY_BF16_4X4,L2,array_scaling,array_fp,,,,,,BF16_E8M7,7,8,0,,,,4,4,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_BF16_4X4__T1p0ns,1.0,1000.0,build/ARRAY_BF16_4X4__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,17310.111183,33102.0,0.0,-0.295895,1.295895,771.667457626,0,X-2025.06-SP3,ok,build/ARRAY_BF16_4X4__T1p0ns/reports,15981.784204,1328.326979,1453.178981,,17310.111183,
ARRAY_BF16_4X4,L2,array_scaling,array_fp,,,,,,BF16_E8M7,7,8,0,,,,4,4,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_BF16_4X4__T0p9ns,0.9,1111.111111111111,build/ARRAY_BF16_4X4__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,17333.771184,32767.0,0.0,-0.39369,1.29369,772.982708377,0,X-2025.06-SP3,ok,build/ARRAY_BF16_4X4__T0p9ns/reports,16005.444205,1328.326979,1397.941983,,17333.771184,
ARRAY_BF16_8X8,L2,array_scaling,array_fp,,,,,,BF16_E8M7,7,8,0,,,,8,8,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_BF16_8X8__T2p0ns,2.0,500.0,build/ARRAY_BF16_8X8__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,50186.500518,108407.0,0.0,0.0,2.0,500.0,1,X-2025.06-SP3,ok,build/ARRAY_BF16_8X8__T2p0ns/reports,44875.012603,5311.487915,4080.348926,,50186.500518,
ARRAY_BF16_8X8,L2,array_scaling,array_fp,,,,,,BF16_E8M7,7,8,0,,,,8,8,,,,,registered_systolic_array,Includes operand forwarding registers and per-PE accumulator. DC cell area only; no placement/CTS/routing area.,ARRAY_BF16_8X8__T1p0ns,1.0,1000.0,build/ARRAY_BF16_8X8__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,60157.552631,126227.0,0.0,-0.430419,1.430419,699.095859325,0,X-2025.06-SP3,ok,build/ARRAY_BF16_8X8__T1p0ns/reports,54846.064716,5311.487915,5420.778918,,60157.552631,
