family_rank,family,source_block_mmd,variant_index,variant,source_node_id,source_layer_name,class,execution_owner_v5,execution_owner_v6,macro_op_v5,sequence_filename_v5,sequence_filename_v6,status,status_v6
3,Llama / Yi / SmolLM Dense,03_llama_yi_smollm_dense.mmd,1,Pre-norm GQA / SwiGLU block,f03v01_n042,Elementwise gate,other,FeedForwardCore,SharedMatrixCore,OP_FFN,03_llama_yi_smollm_dense_owner_timing_sequence_v5.mmd,03_llama_yi_smollm_dense_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,current_fused_MlpSiluLane32Core
3,Llama / Yi / SmolLM Dense,03_llama_yi_smollm_dense.mmd,1,Pre-norm GQA / SwiGLU block,f03v01_n043,down_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_FFN,03_llama_yi_smollm_dense_owner_timing_sequence_v5.mmd,03_llama_yi_smollm_dense_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
3,Llama / Yi / SmolLM Dense,03_llama_yi_smollm_dense.mmd,1,Pre-norm GQA / SwiGLU block,f03v01_n044,+,plus,OutputCommitCore,OutputCommitCore,OP_FFN,03_llama_yi_smollm_dense_owner_timing_sequence_v5.mmd,03_llama_yi_smollm_dense_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
3,Llama / Yi / SmolLM Dense,03_llama_yi_smollm_dense.mmd,1,Pre-norm GQA / SwiGLU block,f03v01_n045,Block output,output,OutputCommitCore,OutputCommitCore,OP_FFN,03_llama_yi_smollm_dense_owner_timing_sequence_v5.mmd,03_llama_yi_smollm_dense_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n019,X,input,ActivationReadDmaCore,ActivationReadDmaCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n020,RMSNorm 1,other,NormCore,NormCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n022,in_proj_qkv,mac,SharedMatrixCore,SharedMatrixCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n023,in_proj_z,mac,SharedMatrixCore,SharedMatrixCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n024,in_proj_a,mac,SharedMatrixCore,SharedMatrixCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n025,in_proj_b,mac,SharedMatrixCore,SharedMatrixCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n026,Depthwise Conv1D,other,SharedMatrixCore,SharedMatrixCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n027,SiLU,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n028,Split Q / K / V,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n029,Q reshape,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n030,K reshape,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n031,V reshape,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n032,Q L2Norm,other,ElementwiseTransformCore,NormCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,current_GDN_shared_Norm_service
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n033,K L2Norm,other,ElementwiseTransformCore,NormCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,current_GDN_shared_Norm_service
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n034,Decay preactivation,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n035,Decay factor,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n036,Update gate,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n037,Chunk partition,other,SequenceCore,SequenceCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n038,Decay matrix Γ,other,SequenceCore,SequenceCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n039,K Kᵀ,mac,SequenceCore,SequenceCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n040,Build strict-lower L,other,SequenceCore,SequenceCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n041,Triangular solve,other,SequenceCore,SequenceCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n042,Q Kᵀ,mac,SequenceCore,SequenceCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n043,Intra-chunk output,mac,SequenceCore,SequenceCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n044,State read,mac,SequenceCore,SequenceCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n045,Output combine,other,SequenceCore,SequenceCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n046,Kᵀ U,mac,SequenceCore,SequenceCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n047,State decay,other,SequenceCore,SequenceCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n048,+,plus,SequenceCore,SequenceCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n049,Recurrent state S,state,KVStateCore,KVStateCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n050,RMSNormGated,other,NormCore,NormCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n051,out_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n052,+,plus,OutputCommitCore,OutputCommitCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n053,X + GDN,output,OutputCommitCore,OutputCommitCore,OP_GDN_MIXER,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n054,RMSNorm 2,other,NormCore,NormCore,OP_MOE,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n056,Router projection,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n057,Router scoring,other,FeedForwardCore,FeedForwardCore,OP_MOE,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n058,Top-8 + renorm,other,FeedForwardCore,FeedForwardCore,OP_MOE,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n059,Dispatch / gather,other,FeedForwardCore,FeedForwardCore,OP_MOE,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n060,gate_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n061,up_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n062,SiLU,other,FeedForwardCore,FeedForwardCore,OP_MOE,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n063,Elementwise gate,other,FeedForwardCore,FeedForwardCore,OP_MOE,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n064,down_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n065,Expert weighting,other,FeedForwardCore,FeedForwardCore,OP_MOE,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n066,Scatter / weighted reduce,other,FeedForwardCore,FeedForwardCore,OP_MOE,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n067,gate_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n068,up_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n069,SiLU,other,FeedForwardCore,FeedForwardCore,OP_MOE,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n070,Elementwise gate,other,FeedForwardCore,FeedForwardCore,OP_MOE,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n071,down_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n072,Shared gate projection,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n073,Sigmoid,other,FeedForwardCore,FeedForwardCore,OP_MOE,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n074,Shared gating,other,FeedForwardCore,FeedForwardCore,OP_MOE,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
4,Qwen3.5 / Qwen3.6 Hybrid MoE,04_qwen3_5_qwen3_6_hybrid_moe.mmd,1,GDN + routed/shared MoE block,f04v01_n075,+,plus,OutputCommitCore,OutputCommitCore,OP_MOE,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v5.mmd,04a_qwen3_5_qwen3_6_hybrid_moe_gdn_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
